Order_ID,Order_Date,Region,Customer_Type,Warehouse_Location,Order_Quantity,Order_Value,Stock_Availability,Fulfillment_Rate,Delivery_Time (Days),Transportation_Cost,Delayed_Delivery,Shipment_Date,Product_Category,Product_Weight (kg),Order_Priority,Payment_Method,Warehouse_Capacity_Utilization (%),Stock_Replenishment_Time (Days),Carrier_Name,Mode_of_Transport,Profit_Margin (%),Operational_Cost (₹),Discount_Offered (%),Lost_Sales (₹),Order_Quarter,Lead_Time (Days),On_Time_Delivery (%),Customer_Rating (1-5),Return_Status,Reason_for_Return,Risk_Category
14038,8/27/2023 8:51,East,E-commerce,Delhi,184,40456.81174,363,0.76,10,813.11,0,8/30/2023 8:51,Electronics,30.27,Low,Cash,75.27,10,FedEx,Rail,7.53,2141.13,15.26,1296.47,2023Q3,3,97.33,2,No,N/A,High
14039,4/21/2023 7:32,West,E-commerce,Chennai,348,67469.04676,71,0.84,14,4852.24,1,4/30/2023 7:32,Groceries,35.19,Low,Net Banking,86.64,2,Blue Dart,Rail,6.43,12432.91,15.23,2460.13,2023Q2,9,89.77,4,No,N/A,High
14040,5/18/2023 23:36,Central,Corporate,Chennai,499,242946.9704,372,0.73,6,23590.13,0,5/23/2023 23:36,Furniture,30.24,Low,Credit Card,73.25,5,DHL,Air,21.37,39952.35,19.62,2793.15,2023Q2,5,86.21,2,No,N/A,Low
14041,4/10/2024 13:37,East,Retail,Delhi,335,151634.3932,516,0.97,13,3232.88,0,4/17/2024 13:37,Groceries,22.25,Medium,Credit Card,64.12,7,Delhivery,Air,15.94,10367.81,10.84,1199.21,2024Q2,7,84.6,1,No,N/A,Medium
14042,9/25/2023 18:58,South,Retail,Mumbai,45,13915.70948,767,0.73,6,1383.72,0,10/1/2023 18:58,Furniture,4.16,Low,UPI,97.81,8,FedEx,Air,5.99,1574,1.49,1270.02,2023Q3,6,82.11,3,No,N/A,Low
14043,1/8/2024 11:35,East,Wholesale,Mumbai,252,26255.28075,123,0.96,13,857.49,0,1/12/2024 11:35,Furniture,19.47,Low,UPI,83.94,13,FedEx,Road,19.07,3289.24,6.77,2987.64,2024Q1,4,92.59,1,Yes,Wrong Product,Low
14044,5/21/2023 2:25,West,Retail,Bangalore,212,31074.8975,776,0.81,11,1045.52,0,5/29/2023 2:25,Groceries,40.24,Low,Net Banking,81.88,12,India Post,Air,29.5,3394.37,11.69,3269.4,2023Q2,8,89.34,5,No,N/A,Medium
14045,1/16/2023 11:27,East,Retail,Mumbai,136,64442.21373,204,0.77,8,3546.75,0,1/23/2023 11:27,Electronics,43.97,Low,Credit Card,75.53,14,India Post,Ship,8.12,11379.69,10.34,2289.4,2023Q1,7,93.45,3,No,N/A,High
14046,10/9/2023 7:07,East,Wholesale,Kolkata,210,104393.1587,611,0.97,13,6285.64,0,10/17/2023 7:07,Electronics,16.22,Low,Credit Card,99.09,4,DHL,Rail,12.58,8892.93,4.53,2457.59,2023Q4,8,81.03,1,Yes,Wrong Product,High
14047,3/14/2024 1:03,East,E-commerce,Kolkata,393,49503.33292,512,0.78,14,3224.82,0,3/23/2024 1:03,Automobile Parts,46.29,Low,UPI,93.17,5,Delhivery,Ship,9.87,5297.95,0.48,2503.04,2024Q1,9,99.09,2,No,N/A,Medium
14048,9/26/2023 1:59,North,Wholesale,Chennai,399,43193.86268,787,0.86,12,2848.45,1,10/3/2023 1:59,Groceries,49.78,High,Cash,70.39,9,Delhivery,Ship,25.27,2352.72,2.37,4562.74,2023Q3,7,84.3,5,No,N/A,High
14049,4/6/2023 6:35,Central,Corporate,Bangalore,40,11547.13871,391,0.83,4,1135.68,0,4/13/2023 6:35,Automobile Parts,38.41,Low,Cash,64,2,Blue Dart,Air,14.84,1249.64,0.01,4790.54,2023Q2,7,81.53,2,No,N/A,Low
14050,8/20/2024 1:17,East,Corporate,Mumbai,122,49302.46577,572,0.99,10,3416.18,0,8/25/2024 1:17,Automobile Parts,14.76,Medium,UPI,92.92,3,India Post,Rail,20.32,3018.35,4.39,1625.69,2024Q3,5,82.71,5,No,N/A,Medium
14051,9/14/2024 5:47,North,E-commerce,Mumbai,330,75788.06094,474,0.8,4,4641.51,0,9/21/2024 5:47,Electronics,16.66,Medium,Net Banking,72.23,4,Delhivery,Ship,23.56,11021.87,15.07,624.67,2024Q3,7,84.88,4,No,N/A,High
14052,12/26/2023 13:27,Central,Corporate,Kolkata,182,59454.15906,552,0.89,5,5536.8,0,12/31/2023 13:27,Apparel,22.39,Medium,Net Banking,96.87,10,Blue Dart,Air,29.08,9364.91,19.48,1079.89,2023Q4,5,95.71,5,No,N/A,Low
14053,7/15/2023 15:49,West,Wholesale,Chennai,354,84878.95427,539,0.74,4,7783.9,0,7/23/2023 15:49,Groceries,37.86,High,Net Banking,82.15,2,India Post,Ship,19.34,9873.48,15.56,3961.36,2023Q3,8,87.77,3,No,N/A,Low
14054,4/30/2023 21:04,South,Wholesale,Mumbai,283,81927.03545,438,1,9,1912.12,0,5/1/2023 21:04,Apparel,49.71,Low,Cash,97.84,6,India Post,Ship,27.01,12149.8,18.68,3042.68,2023Q2,1,94.29,5,No,N/A,Low
14055,9/2/2024 22:12,South,Corporate,Kolkata,19,3289.083466,573,0.91,14,232.42,0,9/6/2024 22:12,Furniture,16.05,Medium,UPI,75.89,10,Delhivery,Ship,9,438.2,12.14,2581.34,2024Q3,4,89.01,4,No,N/A,Medium
14056,7/12/2024 10:23,North,Retail,Kolkata,269,53795.41081,788,0.76,8,4533.55,0,7/20/2024 10:23,Electronics,32.1,Low,UPI,74.29,5,Delhivery,Air,5.8,4083.88,2.83,2761.78,2024Q3,8,88.06,5,No,N/A,Medium
14057,9/22/2023 22:38,South,Retail,Kolkata,281,132628.4667,582,0.71,11,8862.42,0,10/1/2023 22:38,Apparel,9.54,Medium,UPI,94.17,8,DHL,Air,27.19,17173.47,0.15,1222.46,2023Q3,9,93.58,2,No,N/A,Low
14058,11/25/2024 15:56,Central,E-commerce,Bangalore,474,151072.4757,200,0.85,9,10284.71,0,12/3/2024 15:56,Automobile Parts,49.57,Medium,Net Banking,90.67,5,Blue Dart,Air,12.93,21523.73,2.2,1819.96,2024Q4,8,94.02,5,No,N/A,Medium
14059,8/28/2024 17:47,East,Corporate,Chennai,468,196865.7315,747,0.77,13,4447.59,1,8/30/2024 17:47,Automobile Parts,36.59,Medium,Cash,68.15,2,Blue Dart,Air,25.92,16948.25,3.67,4067.88,2024Q3,2,97.4,5,No,N/A,Low
14060,3/20/2023 15:05,West,Corporate,Chennai,287,116337.0806,710,0.84,2,5716.57,0,3/28/2023 15:05,Electronics,43.12,Low,Cash,96.12,4,Delhivery,Air,21.97,14802.95,18.95,2944.12,2023Q1,8,92.96,4,No,N/A,High
14061,12/22/2023 6:05,Central,Retail,Chennai,493,146123.8391,976,0.85,9,6737.84,0,12/30/2023 6:05,Electronics,4.75,High,Cash,80.27,14,Blue Dart,Ship,6.38,22805.59,8.28,712.56,2023Q4,8,91.22,1,No,N/A,Low
14062,12/19/2023 2:44,South,Corporate,Kolkata,381,163248.7494,824,0.76,11,15161.01,1,12/28/2023 2:44,Apparel,11.91,Low,Cash,67.25,3,Delhivery,Ship,16.11,26927.01,7.56,2452.82,2023Q4,9,87.3,1,No,N/A,High
14063,7/13/2023 16:31,Central,E-commerce,Delhi,32,10427.55349,397,0.9,1,584.85,0,7/19/2023 16:31,Furniture,2.43,Low,Credit Card,77.16,2,Blue Dart,Ship,5.33,1640.91,18.17,1452.04,2023Q3,6,87.23,4,No,N/A,High
14064,3/29/2024 14:15,North,E-commerce,Delhi,13,1028.179439,203,0.74,6,22.75,0,3/30/2024 14:15,Apparel,49.81,Medium,Cash,90.91,12,Blue Dart,Rail,8.2,68.17,3.92,3178.67,2024Q1,1,95.72,5,No,N/A,Low
14065,1/5/2023 14:23,West,Retail,Kolkata,461,81432.67982,467,0.9,14,3936.75,0,1/6/2023 14:23,Groceries,29.61,High,Credit Card,68.41,11,FedEx,Road,12.76,12986.77,5.02,434.48,2023Q1,1,87.88,2,No,N/A,Low
14066,7/17/2024 0:46,East,Wholesale,Delhi,348,171429.1076,121,0.8,5,15099.97,0,7/25/2024 0:46,Electronics,28.96,Medium,Credit Card,90.71,3,DHL,Rail,8.77,30803.07,7.39,2201.18,2024Q3,8,91.28,1,No,N/A,High
14067,6/9/2024 19:09,Central,E-commerce,Delhi,486,31530.01824,335,0.74,12,746.3,0,6/12/2024 19:09,Apparel,38.12,Medium,UPI,84.49,6,Delhivery,Rail,5.35,5865.44,17.34,534.71,2024Q2,3,93.01,2,Yes,Late Delivery,Medium
14068,9/28/2023 22:19,South,Wholesale,Delhi,109,25663.03718,113,0.86,10,1311.8,0,10/5/2023 22:19,Electronics,44.26,Low,Net Banking,92.71,13,Blue Dart,Ship,17.15,2298.55,13.08,4563.28,2023Q3,7,91.4,1,No,N/A,High
14069,9/24/2024 4:05,Central,Corporate,Bangalore,427,101216.6985,635,0.94,13,8111.92,0,9/26/2024 4:05,Apparel,45.13,Medium,Net Banking,67.24,3,FedEx,Air,5.72,10078.71,17.8,1269.83,2024Q3,2,89.4,5,No,N/A,Medium
14070,6/2/2024 18:57,West,E-commerce,Kolkata,208,48344.48106,766,0.99,2,4210.63,0,6/9/2024 18:57,Electronics,15.46,High,UPI,89.43,6,Delhivery,Air,8.06,3652.69,7.65,4535.62,2024Q2,7,92.84,1,No,N/A,Low
14071,8/27/2024 6:45,South,Wholesale,Mumbai,105,33630.87201,739,0.8,14,2871.74,0,9/2/2024 6:45,Electronics,3.35,Medium,Cash,80.23,9,Delhivery,Road,26.18,2563.74,14.59,4206.31,2024Q3,6,80.16,4,No,N/A,Medium
14072,11/13/2024 14:50,South,Corporate,Bangalore,188,87484.32303,610,0.86,8,2350.51,0,11/22/2024 14:50,Furniture,39.9,Low,Credit Card,92.34,11,India Post,Road,8.14,7273.36,7.39,397.97,2024Q4,9,93.88,3,No,N/A,High
14073,6/21/2023 6:36,East,E-commerce,Bangalore,55,11300.93514,104,0.9,13,290.91,1,6/25/2023 6:36,Groceries,6.12,High,Credit Card,97.46,3,Blue Dart,Ship,12.3,1713.3,14.37,3884.32,2023Q2,4,87.31,3,No,N/A,Medium
14074,8/12/2024 9:18,West,E-commerce,Kolkata,171,62056.45446,712,0.93,5,6099.3,0,8/13/2024 9:18,Apparel,26.32,Medium,Cash,56.08,3,Blue Dart,Rail,13.06,3784.79,3.7,575.68,2024Q3,1,83.85,3,No,N/A,Medium
14075,5/26/2023 6:49,North,Retail,Chennai,442,158253.3083,652,0.92,5,12974.54,0,5/28/2023 6:49,Groceries,24.2,High,Cash,68.5,11,Delhivery,Air,9.23,11317.23,13.01,4278.99,2023Q2,2,92.73,2,No,N/A,High
14076,1/18/2023 14:16,West,Wholesale,Bangalore,460,35776.70516,494,0.78,12,1922.91,0,1/25/2023 14:16,Groceries,6.32,Medium,Credit Card,82.4,11,Delhivery,Road,13.48,6038.58,5.33,3257.35,2023Q1,7,96.71,4,No,N/A,High
14077,1/18/2024 6:23,Central,Wholesale,Mumbai,359,35355.56631,322,0.94,7,1645.13,0,1/26/2024 6:23,Groceries,49.94,Medium,Credit Card,53.85,10,Delhivery,Air,5.68,5583.48,17.17,2812.48,2024Q1,8,84.69,3,No,N/A,High
14078,11/7/2023 13:45,South,Corporate,Kolkata,392,147865.4459,394,0.75,10,5323.66,0,11/10/2023 13:45,Apparel,4.58,Low,Cash,57.69,7,Blue Dart,Road,22.45,17548.28,13.97,4026.31,2023Q4,3,80.96,1,Yes,Damaged,Medium
14079,3/1/2023 3:15,North,Corporate,Bangalore,136,35344.17257,457,0.91,12,2776.79,0,3/9/2023 3:15,Furniture,23.78,Medium,Net Banking,73.24,12,FedEx,Rail,6.62,5953.74,9.68,165.87,2023Q1,8,97.11,2,No,N/A,Medium
14080,2/8/2023 7:53,South,Corporate,Delhi,288,61618.7601,466,0.87,13,3412.11,0,2/17/2023 7:53,Groceries,27.15,Low,Cash,52.29,4,India Post,Rail,11.82,11212.78,13.65,4116.21,2023Q1,9,91.58,4,No,N/A,High
14081,11/11/2024 19:02,East,Retail,Chennai,68,13200.01944,909,0.87,11,1004.47,0,11/15/2024 19:02,Apparel,15.1,Low,Credit Card,58.72,7,India Post,Road,25.81,2520.52,1.87,1149.87,2024Q4,4,99.29,2,No,N/A,Low
14082,6/21/2023 6:36,East,E-commerce,Chennai,136,44224.11674,155,0.8,11,1955.62,0,6/30/2023 6:36,Furniture,19.28,High,Cash,53.36,8,FedEx,Ship,25.85,2957.94,14.01,4958.22,2023Q2,9,96.32,3,No,N/A,High
14083,8/28/2024 16:02,West,Retail,Chennai,184,14592.86231,142,0.84,8,1173.46,0,8/29/2024 16:02,Electronics,18.71,Low,UPI,97.51,13,DHL,Rail,20.52,1079,3.02,933.8,2024Q3,1,89.44,2,No,N/A,High
14084,4/27/2024 6:52,West,E-commerce,Kolkata,417,122513.1619,187,0.97,4,3838.93,1,5/4/2024 6:52,Apparel,23.36,Low,Net Banking,82.45,4,India Post,Ship,27.74,10410.25,12.13,2821.75,2024Q2,7,92.71,4,No,N/A,Medium
14085,4/18/2023 9:26,North,Retail,Bangalore,157,61689.45236,425,0.84,2,3153.66,1,4/20/2023 9:26,Automobile Parts,48.15,Low,UPI,69.1,7,DHL,Air,29.24,8117.04,13.32,4947.13,2023Q2,2,83.66,1,No,N/A,High
14086,6/4/2024 21:46,Central,Retail,Kolkata,339,122853.7664,729,0.86,3,4773.67,0,6/6/2024 21:46,Groceries,41.06,High,Credit Card,82.54,12,FedEx,Ship,24.31,9122.3,2.55,4861.89,2024Q2,2,81.35,5,No,N/A,High
14087,7/7/2023 23:51,East,Corporate,Bangalore,258,68084.76683,990,0.92,1,3790.57,0,7/13/2023 23:51,Apparel,7.37,Low,Cash,61.22,14,Delhivery,Ship,23.21,4539.8,3.33,3176.68,2023Q3,6,93.68,3,No,N/A,Medium
14088,1/2/2024 18:55,South,Retail,Bangalore,449,31400.04941,617,0.98,8,677.6,0,1/11/2024 18:55,Automobile Parts,27.48,Medium,Credit Card,68.52,4,FedEx,Ship,17.41,4709.81,18.75,1698.45,2024Q1,9,96.39,3,No,N/A,High
14089,8/21/2024 0:04,South,Wholesale,Bangalore,299,78705.52101,174,0.78,12,2099.28,0,8/24/2024 0:04,Electronics,17.01,High,Credit Card,54.42,7,Delhivery,Rail,29.88,8885.92,12.18,1779.03,2024Q3,3,99.9,3,No,N/A,Medium
14090,1/17/2024 9:21,Central,Retail,Delhi,447,99650.27046,673,0.86,4,4065.88,0,1/24/2024 9:21,Electronics,48.13,Medium,Net Banking,80.53,9,DHL,Rail,29.13,13848.21,2.8,2528.69,2024Q1,7,95.82,5,Yes,Damaged,High
14091,5/16/2023 22:33,Central,Retail,Kolkata,328,36372.91043,742,0.76,10,826.97,0,5/24/2023 22:33,Automobile Parts,44.2,High,Credit Card,69.29,5,Delhivery,Air,22.98,5631.8,5.08,641.81,2023Q2,8,85.24,1,No,N/A,High
14092,4/11/2023 12:44,North,Retail,Mumbai,405,148186.4912,552,0.74,2,9537.06,0,4/18/2023 12:44,Apparel,22.27,High,Net Banking,82.03,4,DHL,Road,24.91,24190.22,0.11,4282.47,2023Q2,7,89.72,2,No,N/A,High
14093,5/15/2023 11:30,North,Wholesale,Chennai,499,237279.3509,733,0.77,12,5730.62,0,5/24/2023 11:30,Automobile Parts,20.67,Medium,Credit Card,62.88,6,FedEx,Ship,29.94,34255.32,0.16,74.38,2023Q2,9,88.74,3,No,N/A,Low
14094,8/25/2024 0:26,North,E-commerce,Kolkata,279,91099.68987,446,0.89,2,6029.8,1,8/27/2024 0:26,Apparel,9.12,Medium,Cash,98.31,7,Delhivery,Air,16.65,14494.62,9.92,1267.04,2024Q3,2,80.47,2,No,N/A,Low
14095,12/22/2023 21:51,North,Corporate,Bangalore,191,90312.14127,118,0.84,11,4325.95,0,12/31/2023 21:51,Electronics,34.01,Low,Cash,75.59,9,India Post,Air,20.52,6092.63,6.34,308.12,2023Q4,9,88.64,5,No,N/A,High
14096,7/26/2023 0:38,East,Corporate,Kolkata,72,10302.51616,520,0.75,5,215.75,0,8/2/2023 0:38,Automobile Parts,42.01,High,Net Banking,53.27,7,FedEx,Air,29.52,635.94,8.25,2000.21,2023Q3,7,91.1,2,No,N/A,Low
14097,5/16/2024 9:56,East,E-commerce,Delhi,65,15301.07252,92,0.91,6,638.62,0,5/20/2024 9:56,Automobile Parts,6.19,Low,Net Banking,61.23,10,Blue Dart,Ship,26.99,1148.15,0.8,2794.68,2024Q2,4,91.07,3,No,N/A,Low
14098,7/21/2024 16:54,East,Retail,Chennai,262,25234.15814,714,0.83,1,2065.91,0,7/25/2024 16:54,Furniture,34.71,Medium,Credit Card,95.41,8,India Post,Ship,11.19,2819.7,2.28,4316.11,2024Q3,4,92.52,5,No,N/A,Low
14099,1/6/2024 5:16,South,Wholesale,Mumbai,143,23787.67196,986,0.75,7,2042.37,1,1/12/2024 5:16,Apparel,34.13,High,Credit Card,71.35,7,Blue Dart,Road,21.55,4181.52,19.83,2082.57,2024Q1,6,86.74,5,No,N/A,Low
14100,10/12/2024 4:52,East,Wholesale,Delhi,26,10239.1172,586,0.87,3,682.38,0,10/20/2024 4:52,Automobile Parts,21.78,Medium,Cash,76.82,7,Delhivery,Ship,16.24,1686.68,17.47,970.29,2024Q4,8,89.41,5,No,N/A,High
14101,11/5/2023 19:42,North,E-commerce,Chennai,361,168046.5258,415,0.94,1,3477.34,0,11/13/2023 19:42,Automobile Parts,27.43,Medium,Cash,64.28,3,Delhivery,Road,19.2,25648.55,1.04,1914.86,2023Q4,8,81.75,5,No,N/A,Medium
14102,7/3/2023 7:42,East,Retail,Kolkata,414,78256.30872,665,0.71,14,6187.23,0,7/9/2023 7:42,Automobile Parts,30.71,Medium,Net Banking,90.7,8,Delhivery,Air,18,15172.34,15.1,615.32,2023Q3,6,81.88,5,No,N/A,Low
14103,1/11/2023 3:33,South,Corporate,Mumbai,343,95584.90522,988,0.76,2,4212.24,0,1/18/2023 3:33,Apparel,20.13,Medium,Cash,50.62,13,Blue Dart,Air,17.41,6875.71,3.38,2195.85,2023Q1,7,95.88,1,No,N/A,Low
14104,5/22/2024 6:06,North,E-commerce,Delhi,249,32046.71933,815,0.72,9,2496.3,1,5/30/2024 6:06,Automobile Parts,39.13,Medium,Credit Card,94.31,4,FedEx,Rail,21.37,2699.86,4.68,4493.46,2024Q2,8,93.83,4,No,N/A,Low
14105,4/1/2024 15:51,South,Retail,Bangalore,287,136465.0678,718,0.91,14,8197.49,0,4/6/2024 15:51,Apparel,7.08,Medium,Credit Card,53.32,8,Delhivery,Rail,13.85,16652.17,1.81,3496.77,2024Q2,5,92.2,4,No,N/A,High
14106,5/19/2024 1:01,East,Wholesale,Kolkata,315,121475.8304,199,0.71,1,4403.72,0,5/26/2024 1:01,Apparel,16.08,Low,Cash,50.14,8,DHL,Ship,25,17447.27,9.09,2358.74,2024Q2,7,81.6,3,No,N/A,Medium
14107,5/3/2024 13:33,North,E-commerce,Mumbai,163,43457.12324,306,0.77,12,1476.53,0,5/6/2024 13:33,Furniture,31.69,Low,Credit Card,57.98,11,Delhivery,Ship,11.78,3256.9,17.31,3122.87,2024Q2,3,89.37,4,No,N/A,Low
14108,9/12/2024 22:15,East,Retail,Chennai,410,41786.04991,704,0.99,8,1631.15,0,9/20/2024 22:15,Automobile Parts,2.52,Low,UPI,52.55,13,FedEx,Rail,7.41,8241.09,19.89,1808.9,2024Q3,8,82.39,3,No,N/A,Medium
14109,7/3/2024 0:21,Central,Retail,Delhi,406,163822.8811,421,0.93,10,3947.18,0,7/8/2024 0:21,Groceries,16.29,Medium,UPI,88.76,11,Blue Dart,Ship,16.74,25476.51,18.7,2476.66,2024Q3,5,81.25,3,No,N/A,High
14110,10/29/2024 10:23,East,Wholesale,Chennai,497,243774.9618,205,0.91,11,22820.42,0,10/31/2024 10:23,Apparel,48.94,Medium,Credit Card,73.77,3,Delhivery,Ship,29.3,47586.56,12.63,511.64,2024Q4,2,98.72,5,No,N/A,Medium
14111,8/13/2024 20:21,Central,Corporate,Mumbai,42,3529.196492,663,0.85,4,257.42,0,8/15/2024 20:21,Automobile Parts,14.22,Low,Net Banking,66.57,13,DHL,Ship,6.88,194.54,15.05,1824.21,2024Q3,2,82.85,3,Yes,Late Delivery,Medium
14112,7/8/2024 4:45,South,E-commerce,Bangalore,419,53601.53101,72,1,8,1155.95,0,7/10/2024 4:45,Automobile Parts,26.2,High,Cash,76.27,14,Blue Dart,Air,18.92,4727.46,2.15,4280.01,2024Q3,2,82.7,5,No,N/A,Medium
14113,9/6/2023 7:08,Central,Retail,Chennai,351,124701.2746,842,0.88,11,4104.65,0,9/11/2023 7:08,Electronics,24.26,Medium,Net Banking,99.63,2,Delhivery,Rail,10.27,9303.17,9.62,3124.95,2023Q3,5,88.35,5,No,N/A,High
14114,2/26/2023 19:11,East,Retail,Kolkata,252,94635.35585,585,0.88,12,3500.96,0,3/7/2023 19:11,Automobile Parts,30.29,High,UPI,66.49,3,FedEx,Road,18.57,9804.03,16.2,3283.09,2023Q1,9,83.84,1,No,N/A,Medium
14115,5/18/2024 16:15,Central,Retail,Chennai,155,69561.15388,974,0.7,3,4776.89,1,5/25/2024 16:15,Automobile Parts,12.95,High,Net Banking,61.02,7,DHL,Rail,9.05,7388.66,8.64,3937.27,2024Q2,7,94.84,5,No,N/A,Low
14116,9/23/2023 21:25,South,Retail,Chennai,91,10503.65931,532,0.83,10,788.68,0,9/25/2023 21:25,Apparel,7.96,Low,Net Banking,97.4,5,India Post,Air,15.45,1490.8,12.42,3546.21,2023Q3,2,98.02,1,No,N/A,High
14117,8/22/2023 18:27,North,Retail,Bangalore,162,12601.51592,431,0.74,11,1077.99,0,8/30/2023 18:27,Groceries,1.9,Medium,Net Banking,94.73,10,Delhivery,Road,28.04,2020.4,0.69,1038.6,2023Q3,8,81.4,5,Yes,Damaged,Medium
14118,1/12/2024 4:57,Central,Retail,Chennai,341,124278.939,399,0.92,8,8257.09,1,1/19/2024 4:57,Furniture,18.36,High,UPI,56.78,10,FedEx,Road,12.47,17381.35,10.52,4842.09,2024Q1,7,94.52,1,No,N/A,High
14119,2/13/2024 14:55,North,E-commerce,Mumbai,400,111595.9821,95,0.72,1,2530.4,0,2/19/2024 14:55,Automobile Parts,29.34,High,UPI,87,14,Blue Dart,Air,24.63,21656.75,2.58,2118.55,2024Q1,6,81.72,3,No,N/A,Low
14120,5/5/2024 21:37,North,E-commerce,Chennai,219,62064.58723,846,0.79,5,5618.62,0,5/10/2024 21:37,Furniture,25.78,Medium,UPI,59.65,2,Blue Dart,Rail,27.22,6754.84,12.03,1883.15,2024Q2,5,99.88,1,No,N/A,High
14121,8/28/2024 21:18,South,Retail,Delhi,33,12865.16347,615,0.92,2,673.71,0,9/1/2024 21:18,Automobile Parts,43.69,Medium,UPI,82.98,10,DHL,Air,11.1,1729.3,11.16,2152.44,2024Q3,4,82.89,3,No,N/A,Low
14122,8/5/2023 11:11,South,Corporate,Delhi,96,7885.386354,667,0.79,1,344.41,1,8/8/2023 11:11,Furniture,25.79,High,UPI,96.98,8,FedEx,Road,13.84,878.99,11.02,2690.2,2023Q3,3,81.9,5,No,N/A,Low
14123,11/29/2024 18:04,East,Retail,Chennai,455,194688.8845,309,0.92,7,6458.03,0,12/3/2024 18:04,Electronics,16.86,Medium,Net Banking,82.92,7,Delhivery,Air,22.76,25076.76,17.07,2799.9,2024Q4,4,94.77,3,No,N/A,Medium
14124,12/8/2023 10:55,West,Corporate,Kolkata,209,101180.0772,759,0.94,13,4459.62,0,12/12/2023 10:55,Furniture,5.03,Low,Credit Card,67.08,14,DHL,Air,24.04,7188.18,9.2,3423.05,2023Q4,4,98.8,5,No,N/A,Low
14125,6/12/2023 12:20,North,Wholesale,Delhi,38,16644.59645,252,0.96,9,1289.62,0,6/21/2023 12:20,Apparel,6.79,High,Credit Card,50.12,7,Blue Dart,Air,5.78,1063.21,10.99,578.37,2023Q2,9,95.9,5,No,N/A,Low
14126,2/27/2023 7:27,Central,Retail,Mumbai,333,45216.20296,192,0.73,10,3566.35,0,2/28/2023 7:27,Electronics,35.55,Low,Net Banking,84.56,10,India Post,Rail,7.4,8312.8,1.87,2913.51,2023Q1,1,86.72,3,No,N/A,Low
14127,12/22/2024 5:44,West,Retail,Bangalore,51,9878.796519,929,0.78,9,614.92,0,12/25/2024 5:44,Apparel,18.6,Low,Credit Card,81.66,14,FedEx,Rail,10.77,549.6,0.85,2403.36,2024Q4,3,95.54,2,No,N/A,Medium
14128,12/17/2024 1:20,North,Retail,Mumbai,162,41125.05815,991,0.82,14,2001.08,1,12/20/2024 1:20,Automobile Parts,29.08,High,Credit Card,64.54,4,FedEx,Road,14.74,3345.19,18.85,4562.22,2024Q4,3,82.11,3,No,N/A,Medium
14129,11/26/2024 9:28,North,E-commerce,Kolkata,151,23879.20418,984,0.88,9,1857.05,0,11/27/2024 9:28,Furniture,48.59,Medium,UPI,85.69,3,DHL,Road,21.97,4387.63,10.04,2692.92,2024Q4,1,80.26,5,No,N/A,High
14130,5/9/2024 13:14,Central,E-commerce,Kolkata,265,102121.708,695,0.76,2,8521.89,1,5/15/2024 13:14,Automobile Parts,46.14,Low,Net Banking,52.42,10,Blue Dart,Rail,29.48,20357.46,16.84,3365.41,2024Q2,6,90.05,4,No,N/A,Medium
14131,4/5/2024 17:58,South,Retail,Bangalore,177,71997.04765,304,0.81,10,6900.87,1,4/9/2024 17:58,Furniture,2.82,Low,Cash,76.55,2,DHL,Air,10.34,12364.63,3.68,3572.88,2024Q2,4,83.56,4,No,N/A,Medium
14132,5/23/2023 19:15,Central,Corporate,Bangalore,159,16643.12327,242,0.83,9,338.13,0,5/27/2023 19:15,Automobile Parts,28.31,Medium,UPI,58.22,3,Blue Dart,Rail,13.51,898.77,6.9,3017.24,2023Q2,4,80.74,1,No,N/A,Medium
14133,11/19/2024 16:16,South,E-commerce,Bangalore,478,61611.68399,98,0.85,10,1728.16,0,11/26/2024 16:16,Electronics,40.8,Medium,Net Banking,52.42,4,FedEx,Air,22.34,7462.69,19.92,4192.22,2024Q4,7,80.24,5,No,N/A,High
14134,6/27/2024 11:11,East,Corporate,Bangalore,378,166158.3551,535,0.73,5,3664.35,0,6/29/2024 11:11,Groceries,30.76,Low,UPI,75.47,3,Blue Dart,Road,10.42,27514,17.35,3005.78,2024Q2,2,89.83,5,No,N/A,Low
14135,10/10/2023 14:40,East,E-commerce,Mumbai,298,76202.17295,763,0.95,12,6462.26,0,10/16/2023 14:40,Electronics,15.08,High,UPI,52.91,3,FedEx,Ship,6.26,12700.21,6.77,2621.38,2023Q4,6,82.06,2,Yes,Damaged,High
14136,5/7/2024 13:55,East,Wholesale,Delhi,176,75371.69523,125,0.9,3,1937.21,1,5/9/2024 13:55,Electronics,39.53,Medium,Cash,53.62,4,Delhivery,Air,18.86,11889.17,2.58,289.05,2024Q2,2,80.77,4,No,N/A,Medium
14137,4/15/2023 21:52,West,Retail,Mumbai,331,152179.1006,456,0.93,7,7438.94,0,4/22/2023 21:52,Furniture,20.24,Medium,UPI,97.55,11,Delhivery,Air,11.01,21300.56,14.75,3367.09,2023Q2,7,92.99,2,No,N/A,Medium
14138,4/25/2023 9:39,West,E-commerce,Mumbai,61,27871.97379,803,0.73,14,1147.11,1,4/29/2023 9:39,Furniture,42.22,High,UPI,82.1,8,FedEx,Road,26.96,4571.65,9.08,4034.93,2023Q2,4,83.45,4,No,N/A,Medium
